player,team,opponent,action,xpos,ypos,evt_date,Preferred foot,game,one_touch,start_time,game_time,game_state,xG,xt_in_play,xt_set_pieces,pressure,facing_goal,pass_dist,xdest,ydest,xp,attack_type,xt_chain_value,xg_chain_value,set_piece,throw_in,next_player
Cajsa Andersson Comparar,Linköping,Hammarby,Passes accurate,29,46,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.494,92,-5,0,"0,016",0,Medium,true,"56,357",77,7,"0,999",Open Play,"0,013",0,false,false,Maria Catharina Olafsdottir Gros
Tyra Andersson,Linköping,Hammarby,Passes accurate,64,22,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.479,92,-5,0,"-0,006",0,-,true,"10,553",54,26,"0,966",Open Play,"0,013",0,false,false,Vilma Koivisto
Irene Dirdal,Linköping,Hammarby,Passes accurate,73,72,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.431,91,-5,0,0,0,Medium,true,"41,252",73,11,"0,797",Open Play,"0,004",0,false,false,Maria Catharina Olafsdottir Gros
Vilma Koivisto,Linköping,Hammarby,Passes accurate,54,26,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.480,92,-5,0,"-0,001",0,Medium,true,"6,399",51,18,"0,992",Open Play,"0,013",0,false,false,Tyra Andersson
Irene Dirdal,Linköping,Hammarby,Passes accurate,32,33,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.421,91,-5,0,0,0,Medium,true,"1,18",31,34,"0,998",Open Play,"0,004",0,false,false,Maria Catharina Olafsdottir Gros
Vilma Koivisto,Linköping,Hammarby,Passes accurate,82,33,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.439,91,-5,0,"-0,039",0,High,true,"25,422",62,12,"0,247",Open Play,"0,002",0,false,false,Maria Catharina Olafsdottir Gros
Vilma Koivisto,Linköping,Hammarby,Passes accurate,60,39,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.475,92,-5,0,"-0,003",0,High,true,"21,831",61,7,"0,984",Open Play,"0,013",0,false,false,Tyra Andersson
Vilma Koivisto,Linköping,Hammarby,Passes accurate,55,92,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.605,94,-5,0,"0,02",0,Medium,true,"34,731",88,90,"0,852",Open Play,"0,015",0,false,false,Ronja Maria Osman Sofi Ingberg
Noor Hoelsbrekken Eckhoff,Linköping,Hammarby,Passes accurate,62,39,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.503,92,-5,0,"-0,006",0,Medium,true,"23,19",56,72,"0,975",Open Play,"0,013",0,false,false,Irene Dirdal
Ronja Maria Osman Sofi Ingberg,Linköping,Hammarby,Passes accurate,86,84,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.565,93,-5,0,"-0,002",0,-,true,"13,275",77,71,"0,775",Open Play,"-0,002","0,028",false,false,Polly Gabrielle Doran
Polly Gabrielle Doran,Linköping,Hammarby,Passes accurate,64,90,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.598,94,-5,0,"0,015",0,-,true,"26,82",90,96,"0,859",Open Play,"0,015",0,false,false,Irene Dirdal
Irene Dirdal,Linköping,Hammarby,Passes accurate,90,76,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.604,94,-5,0,"-0,023",0,Medium,true,"38,615",55,92,"0,612",Open Play,"0,015",0,false,false,Vilma Koivisto
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,7,69,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,37,1,0,0,"0,002",0,-,true,"13,759",3,49,"0,853",Open Play,"0,006",0,false,false,Cajsa Andersson Comparar
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,7,51,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,34,1,0,0,"-0,002",0,-,true,"12,832",8,70,"0,903",Open Play,"-0,001",0,false,false,Emma Lennartsson
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,13,27,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,43,1,0,0,"0,004",0,-,true,"27,003",39,22,"0,996",Open Play,"0,006",0,false,false,Lilli Halttunen
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,1,55,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,109,2,0,0,-0,0,-,false,"26,665",19,27,"0,948",Open Play,-0,0,false,false,Malin Brenn
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,17,32,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,21,1,0,0,-0,0,High,false,"17,802",16,58,"0,998",Open Play,-0,"0,03",false,false,Emma Lennartsson
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,3,48,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,39,1,0,0,-0,0,-,false,"12,08",3,30,"0,991",Open Play,"0,006",0,false,false,Malin Brenn
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,66,100,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,192,4,0,0,0,"-0,005",0,true,"14,048",54,90,"0,838",Throw In,"-0,005",0,true,true,Noor Hoelsbrekken Eckhoff
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,61,97,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,196,4,0,0,"-0,002",0,Medium,false,"10,929",51,92,"0,966",Open Play,"-0,009",0,false,false,Noor Hoelsbrekken Eckhoff
Irene Dirdal,Linköping,Brommapojkarna,Passes accurate,33,28,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,134,3,0,0,"-0,003",0,Medium,false,"17,52",28,3,"0,997",Open Play,"-0,001",0,false,false,Jonna Ann-Charlotte Andersson
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,8,61,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,208,4,0,0,"0,002",0,-,true,"12,422",19,67,"0,868",Open Play,"-0,009",0,false,false,Vilma Koivisto
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Passes accurate,56,91,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,194,4,0,0,"0,005",0,High,false,"10,098",64,98,"0,915",Open Play,"-0,009",0,false,false,Michelle De Jongh
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,29,68,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,175,3,0,0,"0,001",0,-,true,"12,18",31,51,"0,886",Open Play,"0,003",0,false,false,Irene Dirdal
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Passes accurate,50,91,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,200,4,0,0,"-0,007",0,High,false,"31,18",20,90,"0,886",Open Play,"-0,009",0,false,false,Emma Lennartsson
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,19,27,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,132,3,0,0,0,"0,003",0,false,"16,118",34,30,"0,998",Open Play,"-0,001",0,true,false,Irene Dirdal
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Passes accurate,23,60,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,174,3,0,0,"0,001",0,-,true,"8,333",29,68,"0,865",Open Play,"0,003",0,false,false,Michelle De Jongh
Vilma Koivisto,Linköping,Brommapojkarna,Passes accurate,19,67,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,209,4,0,0,"-0,001",0,Medium,true,"14,295",7,59,"0,861",Open Play,"-0,009",0,false,false,Cajsa Andersson Comparar
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,6,58,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,212,4,0,0,"-0,003",0,-,true,"28,454",6,16,"0,86",Open Play,"-0,009",0,false,false,Jonna Ann-Charlotte Andersson
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,10,35,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,166,3,0,0,0,"-0,001",0,false,"17,266",6,60,"0,998",Open Play,"-0,001",0,true,false,Emma Lennartsson
Irene Dirdal,Linköping,Brommapojkarna,Passes accurate,31,55,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,178,3,0,0,"-0,001",0,High,false,"30,712",46,93,"0,882",Open Play,"0,003",0,false,false,Lisa Bjork
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,18,90,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,206,4,0,0,"0,001",0,Medium,false,"22,723",9,60,"0,844",Open Play,"-0,009",0,false,false,Cajsa Andersson Comparar
Vilma Koivisto,Linköping,Brommapojkarna,Passes accurate,25,48,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,243,5,0,0,"-0,001",0,-,true,"19,321",27,76,"0,988",Open Play,"0,002",0,false,false,Emma Lennartsson
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,14,85,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,264,5,0,0,"0,001",0,-,true,"10,899",24,84,"0,856",Open Play,"0,003",0,false,false,Noor Hoelsbrekken Eckhoff
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Passes accurate,25,91,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,270,5,0,0,"0,004",0,High,true,"18,891",41,80,"0,841",Open Play,"0,003",0,false,false,Michelle De Jongh
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,10,47,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,230,4,0,0,-0,0,-,true,"9,734",9,32,"0,998",Open Play,"0,002",0,false,false,Malin Brenn
Vilma Koivisto,Linköping,Brommapojkarna,Passes accurate,17,65,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,259,5,0,0,"-0,002",0,Medium,true,"21,791",20,96,"0,83",Open Play,"0,003",0,false,false,Lisa Bjork
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,19,92,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,264,5,0,0,0,0,Medium,true,"7,229",14,85,"0,826",Open Play,"0,003",0,false,false,Emma Lennartsson
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,13,35,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,235,4,0,0,"0,003",0,-,true,"23,07",35,33,"0,997",Open Play,"0,002",0,false,false,Lilli Halttunen
Lilli Halttunen,Linköping,Brommapojkarna,Passes accurate,33,33,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,238,4,0,0,"-0,001",0,High,true,"6,955",28,27,"0,995",Open Play,"0,002",0,false,false,Vilma Koivisto
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,6,73,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,257,5,0,0,"0,002",0,Medium,false,"13,108",18,74,"0,862",Open Play,"0,001",0,false,false,Irene Dirdal
Vilma Koivisto,Linköping,Brommapojkarna,Passes accurate,25,43,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,296,5,0,0,-0,0,Medium,true,"11,621",30,59,"0,996",Open Play,-0,0,false,false,Noor Hoelsbrekken Eckhoff
Irene Dirdal,Linköping,Brommapojkarna,Passes accurate,25,25,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,346,6,0,0,"-0,005",0,High,false,"16,766",13,7,"0,997",Open Play,"0,004",0,false,false,Jonna Ann-Charlotte Andersson
Lilli Halttunen,Linköping,Brommapojkarna,Passes accurate,52,17,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,362,7,0,0,"0,012",0,Medium,true,"29,001",79,5,"0,987",Counter Attack,"0,06",0,false,false,Maria Catharina Olafsdottir Gros
Maria Catharina Olafsdottir Gros,Linköping,Brommapojkarna,Passes accurate,99,1,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,402,7,0,0,0,"0,001",0,true,"10,631",89,2,"0,36",Corner,"-0,005",0,true,false,Michelle De Jongh
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,89,4,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,404,7,0,0,"-0,001",0,-,true,"7,511",94,12,"0,438",Corner,"-0,005",0,false,false,Maria Catharina Olafsdottir Gros
Maria Catharina Olafsdottir Gros,Linköping,Brommapojkarna,Passes accurate,94,14,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,405,7,0,0,"-0,006",0,High,true,"21,021",76,27,"0,461",Corner,"-0,005",0,false,false,Jonna Ann-Charlotte Andersson
Jonna Ann-Charlotte Andersson,Linköping,Brommapojkarna,Passes accurate,13,4,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,348,6,0,0,"0,005",0,High,false,"27,872",40,7,"0,998",Open Play,"0,004",0,false,false,Lilli Halttunen
Jonna Ann-Charlotte Andersson,Linköping,Brommapojkarna,Passes accurate,11,12,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,344,6,0,0,"0,004",0,High,true,"18,6",26,27,"0,998",Open Play,"0,004",0,false,false,Irene Dirdal
Maria Catharina Olafsdottir Gros,Linköping,Brommapojkarna,Passes accurate,99,15,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,369,7,0,0,"0,047",0,High,true,"15,302",98,38,"0,473",Counter Attack,"0,06",0,false,false,
Vilma Koivisto,Linköping,Brommapojkarna,Passes accurate,46,65,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,421,8,0,0,"-0,003",0,Medium,false,"20,319",28,52,"0,888",Open Play,"-0,003",0,false,false,Cajsa Andersson Comparar
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,7,60,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,521,9,0,0,"0,001",0,-,true,"16,036",7,37,"0,903",Open Play,"0,008",0,false,false,Malin Brenn
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,8,50,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,519,9,0,0,"-0,001",0,-,true,"9,263",8,64,"0,868",Open Play,"0,008",0,false,false,Emma Lennartsson
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,5,50,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,527,9,0,0,"0,004",0,-,false,"35,839",38,67,"0,86",Open Play,"0,008",0,false,false,Lilli Halttunen
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,31,53,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,424,8,0,0,"-0,001",0,Medium,true,"21,569",28,21,"0,882",Open Play,"-0,003",0,false,false,Jonna Ann-Charlotte Andersson
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,34,8,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,430,8,0,0,0,0,High,false,"10,203",25,15,"0,998",Open Play,"-0,003",0,false,false,Jonna Ann-Charlotte Andersson
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,6,68,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,514,9,0,0,"0,002",0,Medium,true,"15,816",6,45,"0,872",Open Play,"0,008",0,false,false,Malin Brenn
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,21,37,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,439,8,0,0,-0,0,-,true,"20,325",21,67,"0,997",Open Play,"-0,003",0,false,false,Emma Lennartsson
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,24,66,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,444,8,0,0,0,0,High,true,"19,94",21,37,"0,865",Open Play,"-0,003",0,false,false,Malin Brenn
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,39,30,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,490,9,0,0,"-0,001",0,Medium,true,"10,466",34,43,"0,994",Open Play,-0,0,false,false,Vilma Koivisto
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,8,39,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,524,9,0,0,"0,001",0,-,true,"9,431",2,49,"0,998",Open Play,"0,008",0,false,false,Cajsa Andersson Comparar
Jonna Ann-Charlotte Andersson,Linköping,Brommapojkarna,Passes accurate,28,21,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,427,8,0,0,"-0,001",0,High,true,"13,979",35,3,"0,998",Open Play,"-0,003",0,false,false,Michelle De Jongh
Jonna Ann-Charlotte Andersson,Linköping,Brommapojkarna,Passes accurate,25,19,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,436,8,0,0,-0,0,High,true,"7,571",22,29,"0,997",Open Play,"-0,003",0,false,false,Malin Brenn
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,25,56,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,768,13,0,0,"-0,002",0,-,true,"17,291",30,80,"0,877",Throw In,"-0,002",0,false,false,Emma Lennartsson
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,30,82,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,771,13,0,0,-0,0,Medium,true,"10,586",35,94,"0,884",Throw In,"-0,002",0,false,false,Lisa Bjork
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,51,100,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,761,13,0,0,0,"-0,001",0,true,"18,15",42,77,"0,897",Throw In,"-0,002",0,true,true,Malin Brenn
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,34,89,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,774,13,0,0,"0,002",0,Medium,false,"10,223",40,78,"0,889",Throw In,"-0,002",0,false,false,Irene Dirdal
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,41,77,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,764,13,0,0,"-0,003",0,-,true,"22,725",24,56,"0,915",Throw In,"-0,002",0,false,false,Cajsa Andersson Comparar
Irene Dirdal,Linköping,Brommapojkarna,Passes accurate,39,81,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,776,13,0,0,-0,0,-,false,"10,728",43,95,"0,895",Throw In,"-0,002",0,false,false,Michelle De Jongh
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,15,47,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,822,14,0,0,0,0,-,true,"7,717",19,38,"0,998",Open Play,"0,001",0,false,false,Malin Brenn
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,20,37,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,831,14,0,0,-0,0,-,false,"15,889",19,61,"0,995",Open Play,"0,001",0,false,false,Emma Lennartsson
Irene Dirdal,Linköping,Brommapojkarna,Passes accurate,65,48,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,849,15,0,0,"0,038",0,High,false,"22,942",84,31,"0,85",Open Play,"0,026","0,058",false,false,Maria Catharina Olafsdottir Gros
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,85,100,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,790,14,0,0,0,"-0,006",0,true,"10,089",76,95,"0,801",Throw In,"-0,006",0,true,true,Noor Hoelsbrekken Eckhoff
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,19,47,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,825,14,0,0,-0,0,-,true,"13,067",21,66,"0,999",Open Play,"0,001",0,false,false,Emma Lennartsson
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,53,64,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,847,15,0,0,"0,003",0,-,true,"7,868",57,55,"0,916",Open Play,"0,026","0,058",false,false,Irene Dirdal
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,64,95,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,808,14,0,0,"-0,001",0,Medium,false,"10,081",62,81,"0,825",Open Play,"0,003",0,false,false,Vilma Koivisto
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,18,65,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,828,14,0,0,0,0,High,true,"22,416",20,32,"0,83",Open Play,"0,001",0,false,false,Malin Brenn
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,20,66,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,834,14,0,0,"0,001",0,-,false,"16,615",31,84,"0,83",Open Play,"0,001",0,false,false,Noor Hoelsbrekken Eckhoff
Vilma Koivisto,Linköping,Brommapojkarna,Passes accurate,33,59,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,979,17,0,0,"-0,003",0,Medium,true,"15,555",20,69,"0,888",Open Play,"-0,002",0,false,false,Emma Lennartsson
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,31,31,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,992,17,0,0,"-0,002",0,Medium,true,"16,31",36,8,"0,998",Open Play,"-0,002",0,false,false,Maria Catharina Olafsdottir Gros
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,7,50,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,984,17,0,0,"0,001",0,-,false,"14,054",16,35,"0,916",Open Play,"-0,002",0,false,false,Malin Brenn
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Passes accurate,35,75,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,977,17,0,0,-0,0,Medium,true,"15,354",28,55,"0,888",Open Play,"-0,002",0,false,false,Malin Brenn
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,20,69,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,982,17,0,0,"-0,001",0,-,false,"18,69",7,49,"0,861",Open Play,"-0,002",0,false,false,Cajsa Andersson Comparar
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,27,55,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,979,17,0,0,"0,001",0,-,true,"6,886",33,59,"0,886",Open Play,"-0,002",0,false,false,Vilma Koivisto
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Passes accurate,27,43,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,998,17,0,0,0,0,-,false,"17,31",35,21,"0,998",Open Play,"-0,004",0,false,false,Maria Catharina Olafsdottir Gros
Vilma Koivisto,Linköping,Brommapojkarna,Passes accurate,14,44,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.017,17,0,0,"-0,002",0,-,false,"15,358",8,65,"0,997",Open Play,"-0,004",0,false,false,Emma Lennartsson
Malin Brenn,Linköping,Brommapojkarna,Passes accurate,16,19,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.006,17,0,0,"0,002",0,Medium,true,"18,046",3,38,"0,997",Open Play,"-0,004",0,false,false,Cajsa Andersson Comparar
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,2,59,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.014,17,0,0,0,0,-,true,"8,686",3,46,"0,942",Open Play,"-0,004",0,false,false,Cajsa Andersson Comparar
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,3,46,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.016,17,0,0,0,0,-,false,"11,337",14,44,"0,999",Open Play,"-0,004",0,false,false,Vilma Koivisto
Michelle De Jongh,Linköping,Brommapojkarna,Passes accurate,68,81,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.045,18,0,0,"0,013",0,Medium,true,"28,286",93,95,"0,829",Throw In,"0,038","0,041",false,false,Lisa Bjork
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,13,71,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.021,18,0,0,"-0,001",0,-,true,"17,161",19,95,"0,884",Open Play,"-0,004",0,false,false,Lisa Bjork
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,74,100,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.037,18,0,0,0,0,0,true,"19,948",62,77,"0,831",Throw In,"0,038","0,041",true,true,Noor Hoelsbrekken Eckhoff
Cajsa Andersson Comparar,Linköping,Brommapojkarna,Passes accurate,5,45,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.011,17,0,0,"-0,002",0,-,false,"11,889",3,62,"0,998",Open Play,"-0,004",0,false,false,Emma Lennartsson
Irene Dirdal,Linköping,Brommapojkarna,Passes accurate,68,63,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.041,18,0,0,0,0,Medium,true,"10,002",71,77,"0,852",Throw In,"0,038","0,041",false,false,Michelle De Jongh
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,88,86,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.054,18,0,0,"0,021",0,High,true,"13,362",82,69,"0,763",Throw In,"0,038","0,041",false,false,Vilma Koivisto
Lisa Bjork,Linköping,Brommapojkarna,Passes accurate,20,97,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.023,18,0,0,"0,001",0,High,true,"9,033",29,97,"0,844",Open Play,"-0,004",0,false,false,Emma Lennartsson
Emma Lennartsson,Linköping,Brommapojkarna,Passes accurate,66,70,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.063,18,0,0,"-0,005",0,Medium,true,"15,35",54,57,"0,789",Throw In,"0,038","0,041",false,false,Malin Brenn
Noor Hoelsbrekken Eckhoff,Linköping,Brommapojkarna,Passes accurate,67,72,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.075,18,0,0,"0,01",0,-,true,"21,29",82,93,"0,794",Open Play,"0,01",0,false,false,Lisa Bjork
